Customer_Name,Province,Region,Customer_Segment,Cust_id,id,id
ANDREW ROBERTS,ALBERTA,WEST,HOME OFFICE,Cust_1810,1810,1810
CYMA KINNEY,ALBERTA,WEST,SMALL BUSINESS,Cust_1811,1811,1811
CHRISTINE ABELMAN,ALBERTA,WEST,CORPORATE,Cust_1812,1812,1812
ERICA SMITH,ALBERTA,WEST,SMALL BUSINESS,Cust_1813,1813,1813
CHRISTOPHER CONANT,ALBERTA,WEST,HOME OFFICE,Cust_1814,1814,1814
SARAH BROWN,ALBERTA,WEST,CONSUMER,Cust_1815,1815,1815
SHUI TOM,ALBERTA,WEST,HOME OFFICE,Cust_1816,1816,1816
FRANK HAWLEY,ALBERTA,WEST,HOME OFFICE,Cust_1817,1817,1817
AARON BERGMAN,ALBERTA,WEST,CORPORATE,Cust_1818,1818,1818
VICTORIA BRENNAN,ALBERTA,WEST,SMALL BUSINESS,Cust_1819,1819,1819
ADRIAN SHAMI,ALBERTA,WEST,CONSUMER,Cust_1820,1820,1820
PHILLINA OBER,ALBERTA,WEST,SMALL BUSINESS,Cust_1821,1821,1821
ANDREW ROBERTS,ALBERTA,WEST,SMALL BUSINESS,Cust_1822,1822,1822
JEREMY LONSDALE,ALBERTA,WEST,CORPORATE,Cust_1823,1823,1823
SHUI TOM,ALBERTA,WEST,CONSUMER,Cust_1824,1824,1824
ANDY YOTOV,ALBERTA,WEST,CORPORATE,Cust_1825,1825,1825
NICOLE BRENNAN,ALBERTA,WEST,HOME OFFICE,Cust_1826,1826,1826
JESSICA MYRICK,ALBERTA,WEST,SMALL BUSINESS,Cust_1827,1827,1827
NICOLE BRENNAN,ALBERTA,WEST,CONSUMER,Cust_1828,1828,1828
JASON FORTUNE,ALBERTA,WEST,CORPORATE,Cust_1829,1829,1829
HARRY GREENE,ALBERTA,WEST,CORPORATE,Cust_1830,1830,1830
GRANT DONATELLI,ALBERTA,WEST,CONSUMER,Cust_1831,1831,1831
MICK BROWN,ALBERTA,WEST,CONSUMER,Cust_1832,1832,1832
,,,,," 1,679,028 ",
